problems	40/-74	0.0673469387755102	0.2948718731678921	490	0
match	38/-78	0.04332129963898917	0.2816841501190879	554	5
well	40/-74	0.036805888942230754	3.7025085485685465e-06	6249	0
i’m	40/-74	0.03286805225320988	3.7025085485685465e-06	35749	23
clacking	30/-86	0.5	1.2541650303114142	2	0
read	40/-74	0.029522752497225305	3.7025085485685465e-06	9010	1
abyss	41/-78	0.15151515151515152	0.7315165202301386	33	0
financial	37/-123	0.04833836858006042	0.2881689411684797	331	1
put	40/-74	0.0372158519412593	3.7025085485685465e-06	4971	3
deserves	35/-98	0.0351985559566787	0.16550332598270734	1108	11
merchandiser	37/-123	0.035398230088495575	0.30384446950522065	339	4
park	40/-74	0.15329184408778251	0.17963583425737167	3053	0
su	25/-101	0.21231766612641814	0.4143426591387287	617	0
rangers	40/-74	0.3787878787878788	0.7061197013735941	132	0
veterans	38/-78	0.060396893874029335	0.08125738404756103	2318	0
kids	34/-119	0.028703047484053862	3.7025085485685465e-06	2822	0
bumble	34/-119	0.13043478260869565	0.9146546624552679	23	0
national	38/-78	0.07114228456913828	0.2260464871255424	998	0
game	28/-82	0.029944674965421855	3.7025085485685465e-06	14460	154
don't	40/-74	0.030824448432386783	3.7025085485685465e-06	9473	9
bonded	29/-99	0.16666666666666666	0.879526792332902	12	0
please	40/-74	0.046892239794041925	3.7025085485685465e-06	5438	3
something	40/-74	0.0371900826446281	3.7025085485685465e-06	5566	0
nottingham	41/-88	0.72	1.1027703791180796	25	0
redbone	25/-81	0.11764705882352941	0.7617055418996419	17	0
dump	40/-74	0.07	0.47773051544695466	100	0
starbucks	47/-123	0.049512987012987016	0.18128567834205686	1232	11
row	40/-75	0.04094488188976378	0.18886872436844268	635	0
tryna	29/-96	0.03967918953144787	0.036547815573038996	2369	0
absolute	40/-74	0.0472636815920398	0.26090532768889835	402	0
therapist	38/-78	0.0327455919395466	0.22718070072935165	397	0
favorites	35/-99	0.05	0.36059634648002625	200	0
months	40/-74	0.04022526146419952	0.10720916841480484	1243	1
arkansas	34/-93	0.23925667828106853	0.3926596601609043	861	0
keep	40/-74	0.03843925053119567	3.7025085485685465e-06	5177	3
canyon	34/-112	0.23529411764705882	0.558533695635837	221	0
sore	34/-119	0.05555555555555555	0.36558712394313453	198	1
noh	35/-80	0.09427443237907206	0.19269496689744176	2026	0
ppl	40/-74	0.05166846071044134	0.08172397641509735	1858	0
gose	45/-123	0.10344827586206896	0.6944925383098189	29	0
seanhannity	26/-81	0.052434456928838954	0.3465682770532927	267	1
interests	38/-78	0.08333333333333333	0.7618944410396994	36	0
